Price,Close,High,Low,Open,Volume
Ticker,ENR.DE,ENR.DE,ENR.DE,ENR.DE,ENR.DE
Date,,,,,
2021-03-31,30.32359504699707,31.10620234963918,29.85799144020145,29.986776140188365,2965021
2021-04-01,30.809009552001953,31.05667039745293,29.739114775233826,30.33350118221663,2170660
2021-04-06,29.758928298950195,32.28506818394728,29.739114977698677,32.11665684281167,4406889
2021-04-07,29.9471492767334,30.234436767279096,29.29332478939073,29.719301750129627,2287551
2021-04-08,29.986774444580078,30.145277228291917,29.75892692918209,29.996681104749847,1802218
2021-04-09,30.105649948120117,30.254247958007948,29.90752241743998,29.986773807612472,1423220
2021-04-12,29.253698348999023,30.12546365200765,29.253698348999023,30.036305600739446,1934968
2021-04-13,29.223979949951172,29.61033026668267,29.223979949951172,29.223979949951172,1640204
2021-04-14,29.927335739135742,29.957055720891923,29.204166521922794,29.35276265169908,1910582
2021-04-15,29.223979949951172,29.877804434959387,29.184353307464704,29.877804434959387,2522930
2021-04-16,29.223979949951172,29.669770230412368,29.08529048025316,29.174448536345402,6358723
2021-04-19,28.490903854370117,29.313137784733446,28.490903854370117,29.223979729314337,2067047
2021-04-20,27.629043579101562,28.78809642251882,27.52007409091862,28.689031705486975,3214074
2021-04-21,27.995580673217773,28.08473872388902,27.47053902920954,27.757826501261835,1585218
2021-04-22,28.80790901184082,28.966411799263422,28.064926487234022,28.20361595385323,3046470
2021-04-23,28.877254486083984,29.04566393822934,28.51071748932795,28.65931362016154,1374870
2021-04-26,28.63949966430664,29.095196596869087,28.530528289008654,28.97631856113471,1100924
2021-04-27,28.669218063354492,28.906972232199255,28.500808624235017,28.689029493631594,1630822
2021-04-28,28.480995178222656,28.80790739512304,28.094644891750068,28.639497956749985,1554631
2021-04-29,27.77764129638672,28.609779997670763,27.74792131475067,28.51071717122187,1337034
2021-04-30,27.539884567260742,28.064926226662227,27.46063317428526,27.747920654760293,1865657
2021-05-03,27.767732620239258,27.846984009347057,27.104001527898117,27.698386001455543,1722173
2021-05-04,26.68793296813965,27.89651720164104,26.499710198417354,27.89651720164104,2670638
2021-05-05,27.00493812561035,27.104002839163297,25.915230055532458,26.66811923323169,3001287
2021-05-06,25.75672721862793,27.272412231329536,25.5784111124863,27.252598910757744,4494131
2021-05-07,25.984575271606445,26.370927472700707,25.796354390806517,26.252049436325024,2704883
2021-05-10,25.439722061157227,26.20251791005461,25.132623145309786,26.073733213746074,2083327
2021-05-11,24.78589630126953,25.32084271112672,24.488702171791374,25.172246591138734,2753700
2021-05-12,24.340106964111328,24.96421333675648,24.300482212397014,24.815615321696608,3049751
2021-05-13,24.03300666809082,24.419356950182483,23.59712308733219,24.28066749291925,2210289
2021-05-14,24.964214324951172,24.964214324951172,23.874506211889386,24.38964123108257,2528029
2021-05-17,24.320293426513672,25.201967290693318,24.211323943144862,25.17224731004606,2605289
2021-05-18,24.83542823791504,25.291125156974275,24.468891260141305,24.657112134348477,3437715
2021-05-19,24.518423080444336,24.766083919640742,24.092446134706154,24.726457278408237,2551284
2021-05-20,25.291126251220703,25.340657664575676,24.48870375045355,24.726457935661568,2276836
2021-05-21,25.67747688293457,25.875606317804593,25.16234186387437,25.23168659922818,2402862
2021-05-25,25.518972396850586,26.073732132357584,25.2514982443821,25.99448074157087,2236550
2021-05-26,25.54869270324707,25.816164969629305,25.370376599324096,25.756726898155723,1206068
2021-05-27,25.6180362701416,26.034106530544207,25.459533493750335,25.647754359776126,3721676
2021-05-28,25.875606536865234,25.994482687191784,25.53878762843611,25.835979893754825,1829706
2021-05-31,25.75672721862793,26.162890842838422,25.65766250527122,25.93504332476956,1216629
2021-06-01,26.192609786987305,26.469988706004685,25.70719478920472,26.004387028009674,2073493
2021-06-02,25.310937881469727,26.321394593659328,25.201968393333267,26.182705123575296,2337627
2021-06-03,25.221778869628906,25.509066349064888,24.81561524591077,25.370376884234965,1945656
2021-06-04,25.152435302734375,25.30103332422621,24.785898303127095,25.241593359828542,1837547
2021-06-07,24.865148544311523,25.14252747393826,24.647205797316524,25.14252747393826,1753934
2021-06-08,25.04346466064453,25.221778877120723,24.825521913558774,24.934493287101652,1541354
2021-06-09,25.09299659729004,25.11280991825805,24.77599101981102,25.033558523888296,1308835
2021-06-10,24.49860954284668,25.221778733414624,24.47879622240591,25.221778733414624,2802291
2021-06-11,24.16179084777832,24.61748777407155,23.884411917384593,24.53823638117302,3626461
2021-06-14,25.192062377929688,25.439723231995846,24.35992175710722,24.35992175710722,2238039
2021-06-15,25.410001754760742,25.796353949241684,25.2217789876804,25.50906646846104,2322754
2021-06-16,25.99448013305664,26.113358161204953,25.281217632673233,25.489251820055085,1968157
2021-06-17,25.647756576538086,26.063826872902077,25.14252822456022,26.014295459562057,2221106
2021-06-18,25.320842742919922,25.816164403169935,25.12271521252123,25.657661623050107,3988260
2021-06-21,25.192062377929688,25.400096588384123,24.934494862960605,25.261407114747833,1618102
2021-06-22,24.934494018554688,25.162341543098933,24.756177907345347,25.12271679033147,1532452
2021-06-23,24.667020797729492,25.112811092849057,24.488704679681668,25.112811092849057,1572899
2021-06-24,25.271312713623047,25.469440254848234,24.726457723873633,24.875055741670383,1899779
2021-06-25,25.13262176513672,25.39018736460486,24.845334296457537,25.39018736460486,1592535
2021-06-28,25.112810134887695,25.429815715101288,25.00383875812591,25.112810134887695,1299162
2021-06-29,26.01429557800293,26.172798368815403,25.132623567920753,25.261406376892523,2278767
2021-06-30,25.182153701782227,25.984574275680842,25.172247041672094,25.93504286463239,2786123
2021-07-01,25.627944946289062,25.845885808599345,25.271312726597426,25.271312726597426,2012527
2021-07-02,25.766633987426758,26.053919578918613,25.61803786151702,25.746820666771523,1818546
2021-07-05,26.024202346801758,26.192611798927896,25.400095952068646,25.85579289467562,1475417
2021-07-06,26.786996841430664,26.82662159252038,25.89541632313426,25.97466771481592,2656329
2021-07-07,26.410551071166992,27.39128774278021,26.400644411110026,26.84643466616249,2949489
2021-07-08,25.935043334960938,26.430365012436884,25.64775585506381,26.3709269402004,2524472
2021-07-09,25.637849807739258,26.083640083926735,25.31093756836921,25.984575368162595,2179848
2021-07-12,25.935043334960938,26.08363946030327,25.509066390011263,25.657662515353596,1434069
2021-07-13,25.99448013305664,26.103451501400748,25.598223188399192,25.895415424516738,1242871
2021-07-14,25.538785934448242,25.915229571515926,25.449627882866015,25.8260715199337,1772595
2021-07-15,22.705547332763672,24.17169914545377,22.081442807599096,24.17169914545377,12863936
2021-07-16,22.48760414123535,23.11170860204927,22.210223331150175,22.814516361566866,5381301
2021-07-19,21.87340545654297,22.43807187312252,21.576213202396556,22.408353781409243,3562675
2021-07-20,21.7446231842041,22.190411576369748,21.378084298221296,22.041815445647863,3078424
2021-07-21,22.814517974853516,22.85414272795214,21.744623188158172,21.813967923207507,2556870
2021-07-22,22.87395477294922,23.121615606879374,22.576762528033917,22.982926144519194,1987790
2021-07-23,22.517324447631836,23.012646156851204,22.467793032510848,22.963114741730212,1792067
2021-07-26,22.566856384277344,22.83432865502013,22.309288884356448,22.438071689565767,1460084
2021-07-27,22.329103469848633,22.556951001703652,22.11116070937656,22.477699604123544,1278056
2021-07-28,23.04236602783203,23.11171076446593,22.37863486511817,22.398448186871384,1583837
2021-07-29,22.87395477294922,23.359369780712054,22.87395477294922,23.17114701786452,1287198
2021-07-30,22.725358963012695,23.081989283915025,22.477698125676685,22.78479703491271,1948705
2021-08-02,23.081989288330078,23.458434819274068,22.943299824036103,22.98292646497852,1992769
2021-08-03,23.349464416503906,23.448529133474477,23.032458833799936,23.0621788157418,1456635
2021-08-04,22.705547332763672,23.359371840841753,22.428166494078095,23.131524307012015,2691463
2021-08-05,22.95320701599121,22.9730203369214,22.33900729367128,22.586668136791815,1726836
2021-08-06,23.41880989074707,23.59712600902218,22.9036767473441,22.992832916979282,1830874
2021-08-09,23.706096649169922,23.844786119270466,23.44852914076726,23.48815389386642,1686532
2021-08-10,23.587217330932617,23.894318125922634,23.418807888019526,23.795253414296894,1456794
2021-08-11,23.309839248657227,23.616938165249596,23.21077453344935,23.428715395304856,1936811
2021-08-12,23.37918472290039,23.537687516452067,23.25040002220069,23.37918472290039,1195417
2021-08-13,23.66646957397461,23.834879022947945,23.29002592365307,23.379183978374382,1401676
2021-08-16,23.3593692779541,23.577310126901153,23.11170844935429,23.4980587373293,1192560
2021-08-17,23.062177658081055,23.22068044147662,22.83432825363549,23.091895749028836,1284223
2021-08-18,23.6169376373291,23.745720441569002,23.11170930161458,23.21077401460802,1429349
2021-08-19,23.567407608032227,23.6565637765037,23.14143063982448,23.428716245904972,1463968
2021-08-20,23.339557647705078,23.68628321074425,23.052272048274205,23.517873759525358,1041453
2021-08-23,23.438621520996094,23.666469038124006,23.091895970430613,23.49805959296376,1542572
2021-08-24,24.023101806640625,24.09244654046314,23.488153478005884,23.626844835153197,1490970
2021-08-25,24.082538604736328,24.548142174893275,24.082538604736328,24.13207190448823,1735426
2021-08-26,24.09244728088379,24.241043413570516,23.716003618777254,24.05282252726842,1155925
2021-08-27,24.05282211303711,24.082540205361255,23.74572130267069,24.023102131210656,1446988
2021-08-30,24.48870277404785,24.48870277404785,24.072632494147665,24.102352474677044,1103759
2021-08-31,24.350013732910156,24.79580400107154,24.31038898101929,24.548143160871273,1996378
2021-09-01,24.855243682861328,25.043466462660266,24.558051411180802,24.577862843657755,1644608
2021-09-02,24.954307556152344,25.12271700825509,24.637301973253606,24.865149499774287,1590782
2021-09-03,25.04346466064453,25.36047023149409,24.815615253281944,25.073182751972773,1528769
2021-09-06,24.775991439819336,25.211875060993332,24.7462714578635,25.182155079037496,1092947
2021-09-07,24.726457595825195,24.766084237566393,24.250949231944467,24.766084237566393,1641138
2021-09-08,22.725358963012695,24.161790685860197,22.66591900161044,24.161790685860197,6081550
2021-09-09,22.705547332763672,22.8343301463841,22.358821756782294,22.556951197200902,2778164
2021-09-10,22.566856384277344,22.913580048111,22.299382224032307,22.814517223874102,2523257
2021-09-13,23.052270889282227,23.072084209488843,22.547042561026753,22.56685588123337,1753618
2021-09-14,22.844236373901367,23.17114862173747,22.774891637921336,23.081990564191045,1534664
2021-09-15,22.28947639465332,22.963114205789882,22.28947639465332,22.91358090232259,2128876
2021-09-16,22.586668014526367,22.76498412292826,22.22013102681338,22.339007172746463,1862392
2021-09-17,22.685731887817383,22.992830791174782,22.398446304548127,22.784796598755893,5185641
2021-09-20,22.220130920410156,22.428165119547995,22.031908152498115,22.2894756534561,2368986
2021-09-21,22.675825119018555,22.774889829481943,22.20031677619692,22.289474826663753,1593300
2021-09-22,23.250398635864258,23.349463348302773,22.755076963173906,22.903674976582796,2007282
2021-09-23,23.775440216064453,23.815066856718964,23.398996577357746,23.57731079179636,2239365
2021-09-24,23.081989288330078,23.924036513334016,23.081989288330078,23.775440388804437,2189259
2021-09-27,23.844783782958984,23.894317081357563,23.408900204562165,23.468340162640455,1719328
2021-09-28,23.45843505859375,24.003288150594805,23.220680879020442,23.89431866589595,2077793
2021-09-29,23.36927604675293,23.725908246239467,23.260304677020446,23.63675019636783,1604812
2021-09-30,23.012643814086914,23.498058812964736,22.953205744092248,23.47824738263463,1825496
2021-10-01,22.497509002685547,23.23058672591152,22.23003674097033,22.84423454431898,2399982
2021-10-04,22.051721572875977,22.596574668843918,21.952656858290275,22.487605183351693,2598010
2021-10-05,22.002187728881836,22.081441010200074,21.625744090131327,21.99228295821928,2656403
2021-10-06,21.43752098083496,21.774339863005384,21.061077348145652,21.764433203000113,3347033
2021-10-07,21.95265769958496,22.071535739544032,21.64555877315234,21.784248245185974,2211456
2021-10-08,21.804061889648438,22.091347498758424,21.496962958668142,22.041816083585026,1991503
2021-10-11,22.329103469848633,22.378634884772815,21.952657914216342,22.12106737026187,2586326
2021-10-12,22.715452194213867,22.79470358620253,22.091345828988697,22.23994384228189,2000948
2021-10-13,23.20086669921875,23.290024749445,22.56685557716736,22.685731717800902,1918884
2021-10-14,23.32965087890625,23.65656311922651,23.22068139180103,23.379184181683442,2144470
2021-10-15,23.686283111572266,23.7556278459893,23.210774741710633,23.438622266081545,2986855
2021-10-18,23.45843505859375,23.86459868488594,23.43862173792041,23.706095898503733,1256517
2021-10-19,23.765535354614258,23.80516199826794,23.47824974613453,23.517874500285846,1283951
2021-10-20,24.082538604736328,24.211323294589086,23.64665690393271,23.73581306448176,1613205
2021-10-21,23.8745059967041,24.052822108625495,23.646658471250014,23.8645993360971,1126014
2021-10-22,23.686283111572266,24.241042876410834,23.686283111572266,23.84478590152614,1366925
2021-10-25,23.478248596191406,23.844785584523486,23.091896397500648,23.795254171884753,1506298
2021-10-26,24.439172744750977,24.46889272696108,23.53768740223684,23.577312155681312,2197570
2021-10-27,24.538236618041992,24.61748801170554,24.250949135072716,24.389640491110622,1183037
2021-10-28,24.99393081665039,25.033557456897427,24.429264419645552,24.548142450884455,1820864
2021-10-29,24.5877685546875,24.954307439134308,24.429265763981398,24.914680796706627,1971893
2021-11-01,24.79580307006836,24.894865890827166,24.617486969499005,24.676925039854726,1163534
2021-11-02,24.280670166015625,24.91468134273498,24.151885464805535,24.845336606469093,1914002
2021-11-03,22.69563865661621,23.70609531192703,22.447977822834275,23.567405849649855,6076612
2021-11-04,23.151336669921875,23.785347829794024,22.89376916384824,22.973020558832257,3615028
2021-11-05,22.606481552124023,23.101803240433497,22.45788542353164,23.081989919420568,4622735
2021-11-08,23.73581314086914,23.864597831136358,22.774889796616,22.784796456598265,3745805
2021-11-09,24.350013732910156,24.379733713955,23.488153177632235,23.62684453300592,2978858
2021-11-10,25.21187400817871,25.31093683155679,24.280668730307273,24.429264854876635,3654649
2021-11-11,24.09244728088379,25.35056485733595,24.01319588415071,25.31093821421824,3910680
2021-11-12,24.221229553222656,24.508515129014963,23.894317338285394,24.13207150464866,2257371
2021-11-15,24.201417922973633,24.241042675382346,23.91413043762574,24.211324583451383,1705387
2021-11-16,24.40945053100586,24.657111358275003,24.082538314590682,24.181603023398768,1800186
2021-11-17,24.36982536315918,24.49860815974912,24.221229247247052,24.350012043836994,1490470
2021-11-18,24.25094985961914,24.59767542581964,24.132073710323287,24.419359312373537,1297978
2021-11-19,24.0726318359375,24.449077354341046,23.706094866941715,24.250947935233686,3066443
2021-11-22,23.706096649169922,24.12216694897387,23.389091066367357,24.04291555327323,1985053
2021-11-23,23.4881534576416,23.607031493735906,22.844235643345023,23.458435365744737,2823394
2021-11-24,23.557498931884766,23.83487785340513,23.23058671044849,23.686281732661765,1718282
2021-11-25,24.280670166015625,24.340108241457475,23.5971256851761,23.666470421441986,1860895
2021-11-26,23.953758239746094,24.350015230537526,23.41880988505088,23.735815477684024,3003160
2021-11-29,23.864599227905273,24.389640900682135,23.765534511786694,23.9240373017755,1928698
2021-11-30,23.220680236816406,23.62684385187551,22.86404803256853,23.57731055156208,3682426
2021-12-01,23.448528289794922,23.706095788850185,23.319745485018416,23.438621629504077,1954210
2021-12-02,22.982925415039062,23.31974428965359,22.65601320020757,23.29993097008752,3069326
2021-12-03,22.646106719970703,23.37918254420788,22.537135350995527,23.18105312598068,2422519
2021-12-06,22.844236373901367,22.963114413797378,22.477699372434824,22.784798298704533,1399749
2021-12-07,22.844236373901367,22.844236373901367,22.844236373901367,22.844236373901367,0
2021-12-08,22.66592025756836,23.597125586612076,22.63620216472274,23.379184717900714,2193317
2021-12-09,22.893770217895508,23.01264637109354,22.38854184304791,22.735267420629878,1825441
2021-12-10,22.44797706604004,22.81451591906106,22.44797706604004,22.685731231714964,1583040
2021-12-13,21.992284774780273,22.67582737709062,21.913033376418102,22.48760648691945,1977913
2021-12-14,21.73471450805664,22.25975424721957,21.655463119720604,22.071533380860323,2338246
2021-12-15,21.605932235717773,22.051722525867653,21.487056084679377,21.724810276258527,2002503
2021-12-16,22.180505752563477,22.31919711737189,21.98237820062664,22.012096294190854,2812409
2021-12-17,22.220130920410156,22.299382313820132,21.913032007134284,22.299382313820132,2848382
2021-12-20,21.605932235717773,21.764435030103876,21.31864662945635,21.7149036154216,2290484
2021-12-21,22.170597076416016,22.408353140333965,21.75452679881293,21.863498170650136,1832667
2021-12-22,22.457883834838867,22.517321904170657,22.08144020973467,22.140878279066456,1270122
2021-12-23,22.566856384277344,22.685732529162525,22.230037491265573,22.54704306362906,1286019
2021-12-27,22.556949615478516,22.70554574062153,22.47769822276876,22.51732297437251,832970
2021-12-28,22.656015396118164,22.804611528261884,22.556950678188237,22.626295413888485,1187371
2021-12-29,22.53713607788086,22.774890253720436,22.44797802575324,22.76498359353934,1025582
2021-12-30,22.279569625854492,22.547043794773046,22.160693477114457,22.50741715219149,1020022
2022-01-03,23.101802825927734,23.23058752069875,22.39844694810939,22.408353608438105,2627879
2022-01-04,23.230588912963867,23.765535376259223,23.101804210474473,23.131524193241802,2487628
