bucket,station_name,avg_delay_minutes,median_delay_minutes,records
2026-03-15 14:00:00,Barcelona-Passeig de Gràcia,18.166666666666668,13.5,12.0
2026-03-15 14:15:00,Barcelona-Passeig de Gràcia,14.425531914893616,11.0,94.0
2026-03-15 14:30:00,Barcelona-Passeig de Gràcia,15.126436781609195,12.0,87.0
2026-03-15 14:45:00,Barcelona-Passeig de Gràcia,15.12,15.0,75.0
2026-03-15 15:00:00,Barcelona-Passeig de Gràcia,16.743589743589745,15.0,78.0
2026-03-15 15:15:00,Barcelona-Passeig de Gràcia,15.333333333333334,12.0,93.0
2026-03-15 15:30:00,Barcelona-Passeig de Gràcia,16.291666666666668,15.0,96.0
2026-03-15 15:45:00,Barcelona-Passeig de Gràcia,13.212121212121213,12.0,66.0
2026-03-15 16:00:00,Barcelona-Passeig de Gràcia,9.733333333333333,7.0,60.0
2026-03-15 16:15:00,Barcelona-Passeig de Gràcia,10.098765432098766,7.0,81.0
2026-03-15 16:30:00,Barcelona-Passeig de Gràcia,8.82857142857143,7.0,70.0
2026-03-15 16:45:00,Barcelona-Passeig de Gràcia,7.917355371900826,7.0,121.0
2026-03-15 17:00:00,Barcelona-Passeig de Gràcia,10.595238095238095,9.0,84.0
2026-03-15 17:15:00,Barcelona-Passeig de Gràcia,8.228571428571428,7.0,70.0
2026-03-15 17:30:00,Barcelona-Passeig de Gràcia,11.797297297297296,8.0,74.0
2026-03-15 17:45:00,Barcelona-Passeig de Gràcia,14.120689655172415,11.0,58.0
2026-03-15 18:00:00,Barcelona-Passeig de Gràcia,14.564705882352941,13.0,85.0
2026-03-15 18:15:00,Barcelona-Passeig de Gràcia,23.148936170212767,15.0,94.0
2026-03-15 18:30:00,Barcelona-Passeig de Gràcia,14.797297297297296,15.0,74.0
2026-03-15 18:45:00,Barcelona-Passeig de Gràcia,23.253164556962027,14.0,79.0
2026-03-15 19:00:00,Barcelona-Passeig de Gràcia,21.6056338028169,11.0,71.0
2026-03-15 19:15:00,Barcelona-Passeig de Gràcia,24.559322033898304,11.0,59.0
2026-03-15 19:30:00,Barcelona-Passeig de Gràcia,11.085714285714285,10.0,70.0
2026-03-15 19:45:00,Barcelona-Passeig de Gràcia,11.8125,12.0,48.0
2026-03-15 20:00:00,Barcelona-Passeig de Gràcia,13.87719298245614,15.0,57.0
2026-03-15 20:15:00,Barcelona-Passeig de Gràcia,11.382352941176471,9.0,68.0
2026-03-15 20:30:00,Barcelona-Passeig de Gràcia,11.714285714285714,9.0,77.0
2026-03-15 20:45:00,Barcelona-Passeig de Gràcia,12.4375,9.0,64.0
2026-03-15 21:00:00,Barcelona-Passeig de Gràcia,14.079365079365079,11.0,63.0
2026-03-15 21:15:00,Barcelona-Passeig de Gràcia,13.25,9.0,72.0
2026-03-15 21:30:00,Barcelona-Passeig de Gràcia,18.24390243902439,13.0,41.0
2026-03-15 21:45:00,Barcelona-Passeig de Gràcia,18.566037735849058,18.0,53.0
2026-03-15 22:00:00,Barcelona-Passeig de Gràcia,17.21818181818182,18.0,55.0
2026-03-15 22:15:00,Barcelona-Passeig de Gràcia,17.571428571428573,13.0,35.0
2026-03-15 22:30:00,Barcelona-Passeig de Gràcia,15.23404255319149,7.0,47.0
2026-03-15 22:45:00,Barcelona-Passeig de Gràcia,17.9,18.0,30.0
2026-03-15 23:00:00,Barcelona-Passeig de Gràcia,10.235294117647058,5.0,17.0
2026-03-15 23:15:00,Barcelona-Passeig de Gràcia,8.642857142857142,5.0,14.0
2026-03-15 23:30:00,Barcelona-Passeig de Gràcia,5.5,5.0,6.0
2026-03-15 23:45:00,Barcelona-Passeig de Gràcia,2.0,2.0,2.0
2026-03-16 00:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 00:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 00:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 00:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 01:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 01:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 01:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 01:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 02:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 02:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 02:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 02:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-16 03:00:00,Barcelona-Passeig de Gràcia,21.0,21.0,1.0
2026-03-16 03:15:00,Barcelona-Passeig de Gràcia,58.0,58.0,2.0
2026-03-16 03:30:00,Barcelona-Passeig de Gràcia,44.5,44.5,2.0
2026-03-16 03:45:00,Barcelona-Passeig de Gràcia,35.5,35.0,6.0
2026-03-16 04:00:00,Barcelona-Passeig de Gràcia,25.666666666666668,21.0,9.0
2026-03-16 04:15:00,Barcelona-Passeig de Gràcia,30.416666666666668,29.0,24.0
2026-03-16 04:30:00,Barcelona-Passeig de Gràcia,31.70731707317073,31.0,41.0
2026-03-16 04:45:00,Barcelona-Passeig de Gràcia,35.642857142857146,38.0,56.0
2026-03-16 05:00:00,Barcelona-Passeig de Gràcia,31.934782608695652,30.0,46.0
2026-03-16 05:15:00,Barcelona-Passeig de Gràcia,40.888888888888886,42.0,45.0
2026-03-16 05:30:00,Barcelona-Passeig de Gràcia,29.75,28.0,64.0
2026-03-16 05:45:00,Barcelona-Passeig de Gràcia,23.57281553398058,21.0,103.0
2026-03-16 06:00:00,Barcelona-Passeig de Gràcia,33.26315789473684,41.0,57.0
2026-03-16 06:15:00,Barcelona-Passeig de Gràcia,34.275862068965516,38.0,87.0
2026-03-16 06:30:00,Barcelona-Passeig de Gràcia,28.11111111111111,30.0,135.0
2026-03-16 06:45:00,Barcelona-Passeig de Gràcia,27.793478260869566,30.0,92.0
2026-03-16 07:00:00,Barcelona-Passeig de Gràcia,34.56716417910448,38.0,134.0
2026-03-16 07:15:00,Barcelona-Passeig de Gràcia,33.78947368421053,33.0,152.0
2026-03-16 07:30:00,Barcelona-Passeig de Gràcia,25.044444444444444,21.0,90.0
2026-03-16 07:45:00,Barcelona-Passeig de Gràcia,32.59285714285714,23.0,140.0
2026-03-16 08:00:00,Barcelona-Passeig de Gràcia,37.47826086956522,43.0,92.0
2026-03-16 08:15:00,Barcelona-Passeig de Gràcia,27.150537634408604,22.0,93.0
2026-03-16 08:30:00,Barcelona-Passeig de Gràcia,27.676056338028168,26.0,71.0
2026-03-16 08:45:00,Barcelona-Passeig de Gràcia,36.45205479452055,32.5,146.0
2026-03-16 09:00:00,Barcelona-Passeig de Gràcia,35.61379310344827,30.0,145.0
2026-03-16 09:15:00,Barcelona-Passeig de Gràcia,40.7875,28.5,80.0
2026-03-16 09:30:00,Barcelona-Passeig de Gràcia,38.825581395348834,26.0,86.0
2026-03-16 09:45:00,Barcelona-Passeig de Gràcia,37.4375,26.0,32.0
2026-03-16 10:00:00,Barcelona-Passeig de Gràcia,29.217391304347824,21.0,69.0
2026-03-16 10:15:00,Barcelona-Passeig de Gràcia,33.30508474576271,21.0,59.0
2026-03-16 10:30:00,Barcelona-Passeig de Gràcia,37.67605633802817,26.0,71.0
2026-03-16 10:45:00,Barcelona-Passeig de Gràcia,33.126315789473686,24.0,95.0
2026-03-16 11:00:00,Barcelona-Passeig de Gràcia,28.97530864197531,21.0,81.0
2026-03-16 11:15:00,Barcelona-Passeig de Gràcia,30.054054054054053,21.0,74.0
2026-03-16 11:30:00,Barcelona-Passeig de Gràcia,34.146341463414636,25.0,82.0
2026-03-16 11:45:00,Barcelona-Passeig de Gràcia,30.612903225806452,22.5,62.0
2026-03-16 12:00:00,Barcelona-Passeig de Gràcia,29.09259259259259,20.0,54.0
2026-03-16 12:15:00,Barcelona-Passeig de Gràcia,25.72093023255814,16.0,43.0
2026-03-16 12:30:00,Barcelona-Passeig de Gràcia,36.85,47.0,60.0
2026-03-16 12:45:00,Barcelona-Passeig de Gràcia,27.0,19.0,80.0
2026-03-16 13:00:00,Barcelona-Passeig de Gràcia,27.08450704225352,21.0,71.0
2026-03-16 13:15:00,Barcelona-Passeig de Gràcia,30.851063829787233,33.0,47.0
2026-03-16 13:30:00,Barcelona-Passeig de Gràcia,30.236363636363638,21.0,55.0
2026-03-16 13:45:00,Barcelona-Passeig de Gràcia,36.458333333333336,34.5,48.0
2026-03-16 14:00:00,Barcelona-Passeig de Gràcia,29.918367346938776,21.0,49.0
2026-03-16 14:15:00,Barcelona-Passeig de Gràcia,28.65714285714286,21.0,35.0
2026-03-16 14:30:00,Barcelona-Passeig de Gràcia,33.88,22.0,50.0
2026-03-16 14:45:00,Barcelona-Passeig de Gràcia,38.7093023255814,33.0,86.0
2026-03-16 15:00:00,Barcelona-Passeig de Gràcia,43.8125,35.0,32.0
2026-03-16 15:15:00,Barcelona-Passeig de Gràcia,39.25423728813559,31.0,59.0
2026-03-16 15:30:00,Barcelona-Passeig de Gràcia,35.84615384615385,24.0,39.0
2026-03-16 15:45:00,Barcelona-Passeig de Gràcia,45.88095238095238,43.0,84.0
2026-03-16 16:00:00,Barcelona-Passeig de Gràcia,45.04347826086956,43.0,69.0
2026-03-16 16:15:00,Barcelona-Passeig de Gràcia,41.421052631578945,32.0,76.0
2026-03-16 16:30:00,Barcelona-Passeig de Gràcia,37.317460317460316,25.0,63.0
2026-03-16 16:45:00,Barcelona-Passeig de Gràcia,39.94117647058823,33.0,85.0
2026-03-16 17:00:00,Barcelona-Passeig de Gràcia,40.25974025974026,33.0,77.0
2026-03-16 17:15:00,Barcelona-Passeig de Gràcia,42.52173913043478,31.0,115.0
2026-03-16 17:30:00,Barcelona-Passeig de Gràcia,41.94047619047619,31.0,84.0
2026-03-16 17:45:00,Barcelona-Passeig de Gràcia,46.22727272727273,39.0,44.0
2026-03-16 18:00:00,Barcelona-Passeig de Gràcia,39.92727272727273,30.0,110.0
2026-03-16 18:15:00,Barcelona-Passeig de Gràcia,37.935064935064936,29.0,154.0
2026-03-16 18:30:00,Barcelona-Passeig de Gràcia,46.75352112676056,43.0,142.0
2026-03-16 18:45:00,Barcelona-Passeig de Gràcia,39.39622641509434,31.0,106.0
2026-03-16 19:00:00,Barcelona-Passeig de Gràcia,44.87301587301587,35.5,126.0
2026-03-16 19:15:00,Barcelona-Passeig de Gràcia,44.916666666666664,39.5,156.0
2026-03-16 19:30:00,Barcelona-Passeig de Gràcia,48.76521739130435,47.0,115.0
2026-03-16 19:45:00,Barcelona-Passeig de Gràcia,38.43850267379679,35.0,187.0
2026-03-16 20:00:00,Barcelona-Passeig de Gràcia,42.06995884773662,35.0,243.0
2026-03-16 20:15:00,Barcelona-Passeig de Gràcia,38.8,34.0,130.0
2026-03-16 20:30:00,Barcelona-Passeig de Gràcia,51.00787401574803,54.0,127.0
2026-03-16 20:45:00,Barcelona-Passeig de Gràcia,43.22,41.0,150.0
2026-03-16 21:00:00,Barcelona-Passeig de Gràcia,46.35087719298246,50.0,114.0
2026-03-16 21:15:00,Barcelona-Passeig de Gràcia,40.09278350515464,41.0,97.0
2026-03-16 21:30:00,Barcelona-Passeig de Gràcia,37.720588235294116,36.5,136.0
2026-03-16 21:45:00,Barcelona-Passeig de Gràcia,35.81111111111111,37.0,90.0
2026-03-16 22:00:00,Barcelona-Passeig de Gràcia,32.741176470588236,36.0,85.0
2026-03-16 22:15:00,Barcelona-Passeig de Gràcia,35.986111111111114,25.0,72.0
2026-03-16 22:30:00,Barcelona-Passeig de Gràcia,35.82692307692308,35.0,52.0
2026-03-16 22:45:00,Barcelona-Passeig de Gràcia,48.161764705882355,50.0,68.0
2026-03-16 23:00:00,Barcelona-Passeig de Gràcia,45.59090909090909,39.0,44.0
2026-03-16 23:15:00,Barcelona-Passeig de Gràcia,56.43333333333333,59.0,30.0
2026-03-16 23:30:00,Barcelona-Passeig de Gràcia,54.541666666666664,46.0,24.0
2026-03-16 23:45:00,Barcelona-Passeig de Gràcia,41.46153846153846,36.0,26.0
2026-03-17 00:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 00:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 00:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 00:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 01:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 01:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 01:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 01:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 02:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 02:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 02:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 02:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 03:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 03:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 03:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 03:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 04:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 04:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 04:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 04:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 05:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 05:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 05:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 05:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 06:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 06:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 06:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 06:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 07:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 07:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 07:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 07:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 08:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 08:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 08:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 08:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 09:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 09:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 09:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 09:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 10:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 10:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 10:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 10:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 11:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 11:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 11:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 11:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 12:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 12:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 12:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 12:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 13:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 13:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 13:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 13:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 14:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 14:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 14:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 14:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 15:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 15:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 15:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 15:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 16:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 16:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 16:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 16:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 17:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 17:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 17:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 17:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 18:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 18:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 18:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 18:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 19:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-17 19:15:00,Barcelona-Passeig de Gràcia,50.5609756097561,47.0,41.0
2026-03-17 19:30:00,Barcelona-Passeig de Gràcia,53.88505747126437,47.0,87.0
2026-03-17 19:45:00,Barcelona-Passeig de Gràcia,38.559322033898304,31.0,59.0
2026-03-17 20:00:00,Barcelona-Passeig de Gràcia,45.45977011494253,31.0,87.0
2026-03-17 20:15:00,Barcelona-Passeig de Gràcia,45.975,29.0,40.0
2026-03-17 20:30:00,Barcelona-Passeig de Gràcia,51.14666666666667,44.0,75.0
2026-03-17 20:45:00,Barcelona-Passeig de Gràcia,53.80246913580247,55.0,81.0
2026-03-17 21:00:00,Barcelona-Passeig de Gràcia,54.6283185840708,52.0,113.0
2026-03-17 21:15:00,Barcelona-Passeig de Gràcia,48.28947368421053,53.0,76.0
2026-03-17 21:30:00,Barcelona-Passeig de Gràcia,57.0,57.0,48.0
2026-03-17 21:45:00,Barcelona-Passeig de Gràcia,48.79032258064516,47.0,62.0
2026-03-17 22:00:00,Barcelona-Passeig de Gràcia,50.43396226415094,52.0,53.0
2026-03-17 22:15:00,Barcelona-Passeig de Gràcia,39.57692307692308,37.0,26.0
2026-03-17 22:30:00,Barcelona-Passeig de Gràcia,53.0,59.0,17.0
2026-03-17 22:45:00,Barcelona-Passeig de Gràcia,59.391304347826086,59.0,23.0
2026-03-17 23:00:00,Barcelona-Passeig de Gràcia,59.829268292682926,59.0,41.0
2026-03-17 23:15:00,Barcelona-Passeig de Gràcia,69.0,59.0,27.0
2026-03-17 23:30:00,Barcelona-Passeig de Gràcia,68.5,68.5,36.0
2026-03-17 23:45:00,Barcelona-Passeig de Gràcia,65.08333333333333,68.5,24.0
2026-03-18 00:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 00:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 00:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 00:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 01:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 01:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 01:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 01:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 02:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 02:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 02:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 02:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 03:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 03:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 03:30:00,Barcelona-Passeig de Gràcia,21.0,21.0,1.0
2026-03-18 03:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 04:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 04:15:00,Barcelona-Passeig de Gràcia,11.25,9.0,8.0
2026-03-18 04:30:00,Barcelona-Passeig de Gràcia,2.6666666666666665,11.0,9.0
2026-03-18 04:45:00,Barcelona-Passeig de Gràcia,37.10344827586207,21.0,29.0
2026-03-18 05:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 05:15:00,Barcelona-Passeig de Gràcia,17.625,21.0,56.0
2026-03-18 05:30:00,Barcelona-Passeig de Gràcia,24.618181818181817,21.0,110.0
2026-03-18 05:45:00,Barcelona-Passeig de Gràcia,30.223684210526315,12.5,76.0
2026-03-18 06:00:00,Barcelona-Passeig de Gràcia,33.6,18.5,120.0
2026-03-18 06:15:00,Barcelona-Passeig de Gràcia,19.285714285714285,14.0,35.0
2026-03-18 06:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-18 06:45:00,Barcelona-Passeig de Gràcia,17.743119266055047,14.0,109.0
2026-03-18 07:00:00,Barcelona-Passeig de Gràcia,23.25925925925926,14.0,108.0
2026-03-18 07:15:00,Barcelona-Passeig de Gràcia,23.198019801980198,19.0,101.0
2026-03-18 07:30:00,Barcelona-Passeig de Gràcia,24.098765432098766,20.0,162.0
2026-03-18 07:45:00,Barcelona-Passeig de Gràcia,24.583333333333332,20.0,60.0
2026-03-18 08:00:00,Barcelona-Passeig de Gràcia,25.223529411764705,24.0,85.0
2026-03-18 08:15:00,Barcelona-Passeig de Gràcia,26.64179104477612,25.0,134.0
2026-03-18 08:30:00,Barcelona-Passeig de Gràcia,24.227272727272727,21.0,132.0
2026-03-18 08:45:00,Barcelona-Passeig de Gràcia,27.842105263157894,23.0,114.0
2026-03-18 09:00:00,Barcelona-Passeig de Gràcia,21.3125,19.0,80.0
2026-03-18 09:15:00,Barcelona-Passeig de Gràcia,25.125,20.0,112.0
2026-03-18 09:30:00,Barcelona-Passeig de Gràcia,29.602150537634408,20.0,93.0
2026-03-18 09:45:00,Barcelona-Passeig de Gràcia,27.704761904761906,21.0,105.0
2026-03-18 10:00:00,Barcelona-Passeig de Gràcia,25.856060606060606,21.0,132.0
2026-03-18 10:15:00,Barcelona-Passeig de Gràcia,28.41860465116279,23.5,86.0
2026-03-18 10:30:00,Barcelona-Passeig de Gràcia,27.814814814814813,24.0,54.0
2026-03-18 10:45:00,Barcelona-Passeig de Gràcia,23.08108108108108,19.0,74.0
2026-03-18 11:00:00,Barcelona-Passeig de Gràcia,19.01219512195122,16.0,82.0
2026-03-18 11:15:00,Barcelona-Passeig de Gràcia,18.323076923076922,15.0,65.0
2026-03-18 11:30:00,Barcelona-Passeig de Gràcia,20.74074074074074,14.0,54.0
2026-03-18 11:45:00,Barcelona-Passeig de Gràcia,24.555555555555557,20.0,90.0
2026-03-18 12:00:00,Barcelona-Passeig de Gràcia,28.26388888888889,28.0,72.0
2026-03-18 12:15:00,Barcelona-Passeig de Gràcia,30.236842105263158,24.0,76.0
2026-03-18 12:30:00,Barcelona-Passeig de Gràcia,24.986486486486488,17.0,74.0
2026-03-18 12:45:00,Barcelona-Passeig de Gràcia,28.445945945945947,24.5,74.0
2026-03-18 13:00:00,Barcelona-Passeig de Gràcia,32.744680851063826,32.0,47.0
2026-03-18 13:15:00,Barcelona-Passeig de Gràcia,26.563636363636363,23.0,110.0
2026-03-18 13:30:00,Barcelona-Passeig de Gràcia,30.071428571428573,26.5,84.0
2026-03-18 13:45:00,Barcelona-Passeig de Gràcia,29.037037037037038,28.0,54.0
2026-03-18 14:00:00,Barcelona-Passeig de Gràcia,24.990654205607477,25.0,107.0
2026-03-18 14:15:00,Barcelona-Passeig de Gràcia,24.029411764705884,14.0,68.0
2026-03-18 14:30:00,Barcelona-Passeig de Gràcia,28.08450704225352,31.0,71.0
2026-03-18 14:45:00,Barcelona-Passeig de Gràcia,31.861538461538462,34.0,65.0
2026-03-18 15:00:00,Barcelona-Passeig de Gràcia,29.730337078651687,32.0,89.0
2026-03-18 15:15:00,Barcelona-Passeig de Gràcia,26.518987341772153,22.0,79.0
2026-03-18 15:30:00,Barcelona-Passeig de Gràcia,34.23529411764706,39.0,51.0
2026-03-18 15:45:00,Barcelona-Passeig de Gràcia,33.22857142857143,33.5,70.0
2026-03-18 16:00:00,Barcelona-Passeig de Gràcia,32.15068493150685,33.0,73.0
2026-03-18 16:15:00,Barcelona-Passeig de Gràcia,32.23809523809524,38.0,84.0
2026-03-18 16:30:00,Barcelona-Passeig de Gràcia,31.953125,44.0,64.0
2026-03-18 16:45:00,Barcelona-Passeig de Gràcia,32.52857142857143,39.0,70.0
2026-03-18 17:00:00,Barcelona-Passeig de Gràcia,31.045045045045047,39.0,111.0
2026-03-18 17:15:00,Barcelona-Passeig de Gràcia,27.46728971962617,33.0,107.0
2026-03-18 17:30:00,Barcelona-Passeig de Gràcia,30.666666666666668,33.0,39.0
2026-03-18 17:45:00,Barcelona-Passeig de Gràcia,27.59016393442623,33.0,61.0
2026-03-18 18:00:00,Barcelona-Passeig de Gràcia,25.725,33.0,40.0
2026-03-18 18:15:00,Barcelona-Passeig de Gràcia,29.2,33.0,65.0
2026-03-18 18:30:00,Barcelona-Passeig de Gràcia,32.27906976744186,33.0,43.0
2026-03-18 18:45:00,Barcelona-Passeig de Gràcia,39.7027027027027,41.5,74.0
2026-03-18 19:00:00,Barcelona-Passeig de Gràcia,38.30701754385965,41.5,114.0
2026-03-18 19:15:00,Barcelona-Passeig de Gràcia,44.142857142857146,43.0,49.0
2026-03-18 19:30:00,Barcelona-Passeig de Gràcia,41.5679012345679,41.0,81.0
2026-03-18 19:45:00,Barcelona-Passeig de Gràcia,39.60294117647059,39.0,68.0
2026-03-18 20:00:00,Barcelona-Passeig de Gràcia,36.23880597014925,38.0,67.0
2026-03-18 20:15:00,Barcelona-Passeig de Gràcia,38.15384615384615,38.0,52.0
2026-03-18 20:30:00,Barcelona-Passeig de Gràcia,37.9375,38.0,64.0
2026-03-18 20:45:00,Barcelona-Passeig de Gràcia,36.55357142857143,38.0,56.0
2026-03-18 21:00:00,Barcelona-Passeig de Gràcia,43.63291139240506,40.0,79.0
2026-03-18 21:15:00,Barcelona-Passeig de Gràcia,33.525,39.0,40.0
2026-03-18 21:30:00,Barcelona-Passeig de Gràcia,38.32,44.0,50.0
2026-03-18 21:45:00,Barcelona-Passeig de Gràcia,39.57575757575758,44.0,33.0
2026-03-18 22:00:00,Barcelona-Passeig de Gràcia,43.4,44.0,55.0
2026-03-18 22:15:00,Barcelona-Passeig de Gràcia,39.11904761904762,38.0,42.0
2026-03-18 22:30:00,Barcelona-Passeig de Gràcia,42.827586206896555,40.0,29.0
2026-03-18 22:45:00,Barcelona-Passeig de Gràcia,40.111111111111114,38.0,27.0
2026-03-18 23:00:00,Barcelona-Passeig de Gràcia,33.86363636363637,39.0,22.0
2026-03-18 23:15:00,Barcelona-Passeig de Gràcia,27.647058823529413,35.0,17.0
2026-03-18 23:30:00,Barcelona-Passeig de Gràcia,27.75,20.0,12.0
2026-03-18 23:45:00,Barcelona-Passeig de Gràcia,17.88888888888889,20.0,9.0
2026-03-19 00:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 00:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 00:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 00:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 01:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 01:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 01:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 01:45:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 02:00:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 02:15:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 02:30:00,Barcelona-Passeig de Gràcia,,,
2026-03-19 02:45:00,Barcelona-Passeig de Gràcia,,,
